,sentiment
13591,1
432,2
15207,2
14337,2
7178,1
23645,1
4833,1
17136,2
20071,2
23910,1
12358,2
11732,2
15129,1
16442,2
1570,2
12627,1
23537,2
3714,1
2180,1
24585,1
5763,2
16570,1
8950,1
3652,1
20414,2
21478,1
1494,1
19423,1
10435,2
9346,1
14241,1
18329,1
19419,2
19625,2
4458,2
4260,1
23270,2
11157,1
5165,2
3318,1
11424,1
14180,2
4232,1
17159,1
24301,2
18475,1
9426,1
22349,1
6875,2
3989,2
20658,1
23961,1
12653,1
3067,2
19967,2
15913,1
3455,1
21230,1
5478,2
22271,2
24209,1
1422,1
4379,1
8557,2
10131,2
23298,2
20612,2
15161,1
16369,1
7887,2
17514,2
1611,1
21733,2
19617,2
6877,1
382,2
6439,1
24453,1
3101,2
2025,1
5493,1
3914,2
16542,1
6108,1
21637,2
9136,1
12739,1
1279,1
10963,1
19321,2
21163,2
12713,2
13808,1
8913,1
1130,2
20290,2
16885,1
18332,2
7351,1
4709,2
18909,2
1702,2
6653,1
13766,1
9869,2
1616,2
16161,2
21546,2
21160,2
1147,1
3147,2
6976,2
21044,1
22501,1
13535,2
3456,2
5321,1
15981,2
17917,2
96,2
14889,2
497,2
1876,1
2279,2
23188,1
20753,1
19637,2
6037,1
11780,2
23180,2
820,2
20905,1
12082,2
5122,2
4493,1
5098,1
1737,2
11416,1
13258,1
23901,2
645,1
18192,1
273,1
11717,2
13545,1
17985,2
8822,1
15814,1
18130,2
3432,2
20195,2
10057,2
7251,1
19307,2
14745,2
13389,1
20987,1
6925,2
282,2
2862,1
17936,2
5217,2
18019,1
5723,1
6086,1
6106,2
17122,1
23622,1
5714,2
16825,1
2232,2
18486,1
22180,2
23613,2
2617,2
5726,1
10049,2
6835,1
19254,2
22592,1
7080,1
16727,1
19569,2
5145,1
18693,2
16106,2
12290,2
20678,1
7702,2
18197,1
14194,1
19798,2
22123,2
19881,2
21251,2
17804,2
23245,1
2842,1
20626,1
14498,2
22102,2
21743,2
11765,2
17544,2
5606,2
10755,1
13382,1
18993,2
24367,1
23156,1
22764,1
6412,1
15047,2
24704,2
17512,1
16361,2
10400,2
1369,2
19777,2
6865,1
8201,1
17181,2
18736,1
19183,2
7003,2
13117,2
9726,1
10824,2
1382,1
23672,1
16372,2
20646,1
1456,2
15006,1
22599,2
5648,1
14151,1
12832,1
15219,1
6140,1
23956,2
22125,1
23112,2
3385,1
6708,2
23891,1
23024,2
6214,1
17594,1
14533,1
17849,1
8972,1
7652,1
12817,1
12678,1
18946,1
19675,2
15687,1
14449,1
12552,2
14905,1
15315,1
20153,1
19031,1
13195,1
22829,2
7334,2
21302,2
3431,2
2911,1
23440,1
13793,1
10218,2
19610,1
22667,1
12962,1
23759,2
21093,1
6696,2
21126,1
22370,2
13747,2
7440,1
4114,2
17860,2
10180,2
9588,1
24263,1
7746,1
1919,1
3526,2
22729,1
10288,2
4684,1
6094,1
8137,1
17547,1
24641,1
22832,1
16651,1
18263,2
23459,1
9301,2
6959,1
14829,2
23362,2
22440,1
4930,2
24488,2
13088,1
11038,2
22535,2
9130,1
20026,1
18840,2
19708,2
10481,2
18399,1
2417,1
19744,1
22279,1
10534,1
20416,1
23051,1
4624,2
22668,1
15862,1
9754,2
1392,1
21843,2
14304,2
7323,2
1843,2
22598,1
7549,1
5645,1
5125,2
6916,2
1119,1
6029,1
10341,2
21298,2
15909,1
20105,1
10814,2
2566,1
19508,2
7268,1
17675,1
2046,2
994,2
23365,1
6792,1
17190,1
13954,2
5604,1
19961,2
19899,1
13975,1
8917,2
6588,2
13739,1
3464,2
203,1
19950,1
7528,1
20019,2
19196,2
5724,1
11058,2
4583,2
9976,2
17476,1
13973,1
2363,2
6178,1
8056,1
7211,2
14777,1
13080,1
15609,1
18369,1
19974,1
22695,2
15663,2
2587,1
244,1
6710,1
15978,1
17616,2
24253,2
926,2
2884,2
21000,2
5921,1
7564,2
11932,1
8355,2
7378,1
15586,2
2333,1
13353,1
20941,1
4460,2
15672,2
22448,2
16018,1
10050,2
15597,1
1794,1
16079,2
14592,1
15369,1
17684,1
17355,2
24564,2
17188,2
16513,1
1291,2
10938,1
16300,2
22217,1
3308,2
10067,2
7908,1
15684,1
8037,2
3630,2
7666,1
17151,1
711,2
26,2
4615,1
5559,2
18887,1
6723,2
4584,1
17943,2
9242,1
7795,2
17156,1
12246,2
18694,2
19551,2
11979,1
9773,1
10209,1
16230,2
19133,2
3192,2
18961,1
10525,2
13688,1
18797,2
4682,1
15544,2
3166,2
21032,2
18293,2
13576,1
7916,2
24037,2
17148,2
18850,1
12147,1
10317,2
7724,2
11136,1
20829,1
6374,1
14709,1
19548,1
24419,1
13350,2
22365,2
20611,2
2162,1
6647,1
629,2
15167,1
31,1
3954,1
13903,2
11086,2
18971,2
16798,1
18349,1
10617,2
16641,2
14346,2
7799,1
22191,2
21945,2
19697,2
9088,1
24396,1
19742,1
24523,2
5379,2
3043,1
14839,2
9914,1
7028,2
4951,1
4935,2
9999,2
23878,1
9652,2
5318,2
17903,2
3450,2
5960,2
1980,1
2758,2
19003,2
18619,1
10135,2
1791,1
6018,1
3382,1
23407,2
23422,1
9848,1
7932,2
5768,2
3267,1
12818,1
16520,1
7310,1
6550,2
7429,1
13051,1
8365,2
5498,2
22866,1
10375,2
24587,1
671,2
2394,1
2033,1
12954,1
8948,1
6440,2
12249,2
7824,1
9466,1
16239,2
16120,1
7442,1
130,1
24477,1
23070,2
22243,1
12521,1
8791,2
22275,1
4986,1
19952,1
16844,1
23287,2
7742,2
1625,1
17257,1
19106,2
23522,1
9408,1
11817,1
9718,2
4283,2
11153,2
21164,1
11565,1
8641,2
20166,2
12593,2
23601,1
17963,2
12034,2
17321,1
5580,2
11405,1
3203,2
4504,2
23792,1
22380,2
15228,2
5415,2
23750,2
15564,2
16509,1
17534,1
23490,2
7747,2
20971,1
4692,2
3460,2
1729,1
12110,1
17900,2
4284,2
24264,2
9612,2
16334,1
21067,2
17940,1
12475,2
15231,1
1728,2
4294,1
5387,2
481,1
20717,2
18167,1
13797,2
15656,1
664,1
8675,1
21259,1
462,2
19309,2
17814,1
1852,1
4412,2
18043,1
19603,1
19977,2
22748,2
6907,1
23603,2
6988,2
12577,1
22629,2
4693,2
13690,2
18892,2
18035,2
22583,2
17445,2
22112,2
13732,2
9709,1
21735,2
4668,2
19473,2
19516,2
9827,2
18025,1
65,2
2901,2
17217,1
11076,2
14885,2
843,1
10152,1
4503,1
2037,2
8051,2
2977,2
24161,2
5130,1
24789,1
1216,1
16741,1
16101,1
3745,2
17638,1
10700,2
12406,1
18894,1
20531,2
7085,1
11691,2
397,2
24276,2
1642,1
20982,1
2534,1
716,1
21351,2
10989,1
15715,1
4708,2
17112,2
23025,1
17539,2
16055,2
12375,1
7949,1
10165,2
16901,2
11199,2
3665,2
13596,1
19624,1
11301,1
13240,2
17935,2
1935,2
4329,2
14951,2
18156,1
16231,2
7278,2
1887,1
4402,1
3725,2
11618,2
3661,2
23797,2
21264,2
2933,1
21011,1
1411,2
9788,1
3594,1
20310,2
5315,1
18827,1
15154,2
12891,1
19207,1
5803,2
20728,2
18388,1
1674,2
11919,1
13069,2
18740,2
16457,2
3496,2
13269,2
2709,2
23410,1
8803,1
21048,2
4735,1
6786,1
6263,2
9697,1
12576,2
17557,1
7615,2
12640,1
24428,1
2090,1
22962,1
13986,2
8214,1
22499,1
11686,1
15643,2
6351,1
7840,2
8267,1
14427,1
5173,1
14961,1
12700,1
3031,1
22585,2
20526,1
20279,2
13832,1
21312,2
20296,1
17388,1
18773,2
14530,2
6207,2
991,2
14406,1
4982,1
853,2
15976,1
10792,2
3721,2
20061,1
17042,1
13015,2
10015,1
23452,2
16165,2
19422,2
5671,1
7622,2
23513,1
22963,1
12279,2
5041,1
23048,2
9849,1
949,1
19700,2
11890,1
19304,2
20403,1
2131,1
22051,1
19944,2
12621,1
9086,2
687,2
6768,2
1048,2
17422,2
12976,1
1497,2
2292,2
23935,1
21545,1
355,1
24214,1
11779,1
23838,2
8088,1
18075,1
7416,1
431,2
24472,1
14199,1
15441,1
13897,1
8460,1
14060,2
15442,1
3057,2
22888,2
20436,2
18545,1
13994,2
14023,1
7102,2
22605,2
16579,2
8521,2
22479,2
9169,2
298,2
3905,2
19635,2
5553,2
12517,1
19370,2
23555,2
24579,1
5935,2
2529,1
14169,2
3355,2
22508,2
4266,2
14130,1
19334,2
6935,2
24034,2
7647,1
2961,1
8099,2
3599,1
10032,2
2605,1
17138,1
10505,1
13165,1
10580,2
2547,1
18710,1
12270,2
10874,1
10683,1
18855,2
9121,2
2953,2
24234,1
12278,1
11296,2
21694,1
210,2
7967,2
7628,1
11805,1
23189,1
4123,2
3575,1
18188,1
12957,2
5499,2
7913,1
9361,1
22425,1
22674,2
8196,1
16951,1
21954,2
11689,2
23280,1
13198,1
21695,1
7118,2
11175,1
18633,2
1499,2
22589,1
19981,2
16109,2
883,2
8938,2
6883,2
16037,2
23268,1
9453,1
1502,2
23829,2
3671,1
7450,2
23283,2
3685,2
16615,1
1704,1
866,2
2682,2
19132,1
294,2
9231,1
20046,2
5455,2
2229,2
20877,2
22452,1
16451,2
5833,1
8968,1
11452,1
19567,1
23869,2
19662,1
1699,2
9923,2
21435,1
6188,2
17593,2
5005,1
23001,2
22001,1
5126,2
18069,2
2416,1
21651,1
9228,1
18249,2
24673,1
20010,1
18898,1
12549,1
22449,2
1263,2
4672,2
1867,2
7679,2
17866,2
9338,1
13992,1
19417,1
21699,1
23162,1
69,2
3131,2
5830,2
20772,1
14364,2
8372,2
18462,2
22316,1
8751,2
1612,1
16268,1
8639,2
8313,1
10113,2
2248,1
4527,1
14453,1
4637,1
23462,1
11367,2
5796,2
8208,1
5157,1
14998,2
18518,2
19600,2
19486,1
9752,2
14778,2
15199,1
22017,1
6150,1
22956,2
22991,1
24787,2
6615,2
23793,2
16175,2
10993,2
11371,2
17416,2
19780,1
1691,2
5261,1
19578,1
11261,1
6011,2
1238,1
9141,1
21225,1
7980,1
19429,1
8326,2
7038,1
4651,1
17604,2
10827,2
18998,1
7818,2
8958,2
22263,2
24734,2
4746,1
17676,1
23457,2
12921,2
13582,2
532,1
16181,2
22680,2
10961,1
322,1
2404,2
18233,2
9712,2
21628,1
8004,1
10821,2
19970,2
2609,1
15695,1
1718,1
23992,1
21950,2
1099,2
17170,2
21090,2
20596,1
420,1
10931,2
7683,2
9262,2
14712,1
24355,2
20981,2
18189,1
22337,2
9158,1
19478,2
9631,2
13589,1
7877,2
6454,1
17262,1
14355,1
18562,2
1294,2
7783,1
204,2
14214,2
8722,1
14752,1
7741,2
21712,2
2686,1
11621,2
3273,2
1143,2
13234,1
8766,2
16736,1
4476,1
16295,1
10061,1
19859,1
20288,1
21835,1
21311,1
10256,1
4900,2
7340,1
14339,1
9425,1
10607,1
19135,2
24622,1
3426,2
1150,1
7235,2
10504,2
23399,2
13170,2
10978,2
11692,2
17412,2
10189,2
16980,1
19246,2
13071,1
22488,2
17472,2
3770,2
24450,2
12630,2
23531,1
13026,2
7546,1
20415,2
21035,1
19487,1
6281,1
9051,1
17413,2
1553,1
3378,2
21836,1
3482,1
1395,1
14264,1
8638,2
23864,1
7596,1
7499,1
6464,1
12597,2
22161,2
18044,1
7880,2
4415,2
24505,1
21570,1
10886,2
15727,2
11620,2
1605,1
11771,1
181,2
20812,1
23034,1
15364,2
17551,2
21533,2
182,2
17812,1
15824,1
22726,1
5635,1
24232,2
8600,1
22294,2
18048,1
21831,2
21443,2
8221,1
830,2
16683,1
4798,1
22220,1
21322,1
22302,2
20584,2
4035,1
22620,2
23762,1
9894,2
3559,2
22396,1
7472,1
15856,1
12397,1
23859,2
15223,2
9787,1
19529,2
15318,1
24230,2
2898,2
23213,2
7662,1
7592,1
21532,2
3001,1
23628,2
10936,2
12963,2
446,2
16258,1
16497,1
10195,2
17516,2
11629,1
12244,2
19665,1
15584,2
8775,2
2485,2
6832,1
19442,2
8633,2
10421,2
20331,1
11920,2
23836,2
10289,2
18353,2
7765,2
1192,2
13217,2
2597,2
12822,2
16828,1
14000,1
9288,2
14790,1
24036,2
15319,2
18412,2
22827,2
16487,1
20729,2
11527,2
15627,2
9258,1
8383,2
589,2
19791,1
23708,1
23109,1
4172,1
8303,1
899,1
18813,2
18000,1
23101,1
5563,2
11357,2
24215,1
22910,2
14138,1
9352,1
8362,1
2308,2
16857,2
333,2
12069,1
23530,2
14699,2
16395,2
16911,2
20563,2
4875,1
2171,1
9326,1
14643,2
24431,1
2584,1
22331,2
1530,1
2509,2
9014,1
21629,2
4598,1
21328,1
17012,2
14874,2
3417,1
14471,2
22644,1
9794,1
18206,2
6390,2
15446,2
13414,2
21751,2
18630,2
16446,2
6571,1
4913,1
19907,2
2228,1
5578,2
8434,2
8007,2
20804,1
23006,2
17702,2
19044,2
4018,1
12333,2
13470,1
15238,2
14461,2
12384,2
19592,2
23809,1
24042,2
10468,1
20024,1
9150,2
13979,1
21173,1
22372,2
13357,1
10823,2
16843,1
11630,2
21659,1
12889,1
12260,1
13657,1
7943,2
11991,2
9003,1
7542,2
1002,2
16042,2
6243,2
3208,1
21392,1
18567,1
24569,2
5629,2
822,2
4713,2
21092,1
6538,2
1592,1
10046,2
7256,1
2628,1
20031,2
1218,1
18580,1
19819,1
6465,1
19658,2
15135,2
23368,2
16877,2
2844,2
11993,1
8524,1
14551,1
22943,2
19115,2
16352,2
20578,1
17747,1
19860,2
22300,1
18021,2
18125,1
214,1
7365,2
16000,2
14696,1
17394,1
5112,2
10687,1
6222,2
24771,2
12682,2
5153,1
19322,1
2739,2
12075,1
21305,1
17523,2
1106,2
23581,1
3194,2
11350,1
11154,1
18385,1
21282,2
122,1
7509,1
20471,2
1889,1
1388,2
11369,2
586,1
22646,1
3733,1
15434,1
18918,2
24776,2
4893,1
22528,2
8704,2
6636,2
9224,2
13232,2
7215,1
11680,1
21300,2
6287,2
23247,2
9605,1
16830,2
14828,2
4124,1
17441,1
4988,2
21408,2
7974,1
14122,1
19107,2
17436,2
14198,2
22352,2
22630,2
22108,1
1214,1
1516,1
21110,1
10863,1
20269,2
22237,2
3041,2
15779,1
7865,2
7925,1
18675,1
7735,1
2264,2
19011,1
6209,1
7777,1
16831,1
13940,2
2611,1
2571,2
1211,1
16924,2
23393,2
9839,2
1811,1
12274,1
19286,1
18398,1
3153,1
18787,2
1085,1
7744,2
2113,2
1897,2
22555,1
16946,2
14736,2
15237,1
10157,2
1247,1
24661,2
4016,2
17974,2
2121,2
12655,2
21917,1
22061,2
20298,1
13022,1
4129,1
17248,2
16851,1
8906,1
19929,1
8928,2
17387,1
15699,2
9126,1
20816,1
12427,2
19699,1
13681,1
11955,2
20079,1
350,2
18068,1
17206,2
23394,1
7802,2
18832,1
9771,2
9217,2
21559,2
10202,1
22874,1
20293,1
18650,1
14827,1
17084,2
10554,2
22072,2
14010,2
24076,1
9099,2
21346,2
12169,1
13758,1
7969,2
23756,2
5819,1
4937,2
18886,1
13741,2
16939,1
16046,1
19198,2
11544,2
6264,1
11546,1
18515,1
20961,2
21687,2
17393,2
3604,1
8304,1
1608,2
15222,2
16254,1
14456,2
9437,1
5395,2
22120,1
13708,1
8131,1
4287,2
2663,1
15538,2
882,2
3100,2
10696,1
287,2
24407,2
18453,2
19953,2
9299,2
3703,2
14856,2
22738,2
3765,2
951,1
9710,2
10013,2
24200,1
3654,2
12273,2
20515,1
10772,1
24091,2
12970,1
6534,1
17932,1
17729,2
685,1
5512,1
15345,1
8281,1
23064,1
20131,1
9016,2
2249,2
4269,2
4698,2
10440,2
16566,1
13207,1
4926,2
23984,2
22846,1
12482,2
11938,1
16118,2
3462,2
1572,2
24751,2
3182,1
16382,1
19707,2
15396,2
13907,2
7756,2
8026,2
7457,1
16089,2
5427,2
6810,2
24018,1
1598,2
19091,1
13562,2
14749,1
10666,1
5990,1
11592,1
15523,1
21909,2
11693,2
18846,2
1690,2
3091,1
17360,2
9308,1
13869,1
16321,2
22311,2
3200,1
20605,1
13168,2
9423,2
2825,1
20418,2
12791,2
4544,1
24218,1
23832,1
15591,2
9617,1
24292,1
2579,2
5500,1
19470,1
13830,1
6141,1
24617,2
16868,1
6872,2
3760,1
11294,2
4340,1
24433,2
11524,2
13949,1
22010,1
16431,1
9833,2
909,2
12664,1
4650,1
6320,2
10608,2
20571,1
22867,1
22684,2
12842,2
4631,2
17756,2
17204,1
17954,2
14892,2
10532,1
22202,2
10638,1
17537,1
12353,2
5977,1
22154,1
9994,2
15488,2
13145,2
18766,1
9918,2
2424,1
3766,2
20251,2
5010,1
3679,1
3332,1
24014,2
19388,1
17437,2
24705,2
22042,1
15431,2
5094,1
19400,1
23054,2
19997,2
23999,2
22532,1
1871,2
23982,2
11375,1
12212,2
7035,1
14820,2
17793,1
15139,1
13969,1
10508,2
5361,2
1463,2
23177,1
23773,1
13590,2
9386,2
9884,1
2388,2
17330,1
10859,2
10143,1
20083,1
6302,1
19255,2
5579,2
9210,1
6289,1
13661,2
5887,2
9653,1
9867,2
3891,1
13983,1
15019,1
4669,1
19632,2
8801,1
17565,1
7346,1
3750,1
21788,2
18656,2
4918,1
15559,1
2941,2
12857,1
5470,1
14175,1
10253,1
8630,2
20417,1
7243,1
20755,1
19790,2
3513,1
21054,2
2970,2
20023,1
16897,1
20869,2
2659,1
14379,2
6967,1
21386,1
2103,1
14921,1
15339,2
6603,1
5889,1
8509,2
24649,2
20280,1
23596,1
5532,2
13265,1
7229,2
23043,1
11014,2
19807,1
18854,1
8248,2
16475,1
19099,1
6874,1
7418,1
22590,2
11865,2
19801,1
14614,1
1308,1
9044,2
22487,1
3475,2
17976,2
5286,2
6007,2
3081,1
6277,1
14359,2
21899,2
16406,2
24489,2
14693,1
6118,1
12059,1
10447,2
22480,2
2078,1
10964,1
10644,2
6230,2
5432,2
22760,2
759,1
18788,2
19852,2
4639,1
10394,1
16986,2
4482,2
10199,2
16856,1
12542,1
13801,1
8749,1
9393,2
1467,1
20002,1
18330,1
11480,2
8373,1
4078,1
19896,2
23883,2
5310,2
4387,2
14660,2
23380,2
8574,1
23557,1
9531,2
12826,2
1548,1
12451,2
10278,1
11958,1
16250,1
19544,1
15053,1
18070,1
7100,1
17870,2
16732,1
19061,2
7569,1
3107,2
10765,2
23959,2
10830,1
14719,2
20732,2
3589,2
3394,1
16730,1
18418,2
17305,2
16236,1
6365,1
21999,2
12398,2
195,1
11295,2
13972,2
14286,1
23230,2
22357,1
24475,2
12119,2
1466,1
18581,2
23706,2
10873,2
6477,2
8776,2
24087,2
4537,1
15621,2
178,1
12917,2
16235,2
20939,1
9949,2
15595,1
16191,2
4607,2
5111,1
17233,2
9133,1
19157,2
6995,1
5616,2
5770,1
2863,1
47,1
16243,1
21983,2
12649,1
2354,1
8770,1
5800,1
255,2
19509,2
10561,1
15782,2
19960,1
18148,1
18679,1
6299,2
22679,1
18764,2
15676,2
3511,1
3828,2
12286,2
19553,2
17835,1
24295,2
1120,1
14707,2
1731,1
7288,2
16653,1
1073,2
24778,1
2469,1
3896,2
21395,1
1766,1
7419,2
11266,2
9828,2
3342,1
13274,1
10631,1
14825,1
6316,1
10916,2
21046,1
18512,2
5450,1
2314,1
18284,1
10323,1
444,1
216,2
17337,1
9723,1
18799,2
17099,2
4218,1
22518,2
5019,2
8838,2
5344,2
21575,1
14559,1
15193,2
7547,2
15365,2
19728,2
2301,1
16349,2
5558,2
12060,1
6539,1
18525,1
7155,2
22421,1
14208,2
21107,1
17753,2
15921,2
14583,1
7632,1
22239,1
13662,2
10234,1
8035,1
5229,1
10024,1
4097,2
16992,2
22890,1
269,1
17755,1
4927,1
14454,2
24409,1
13465,2
21879,2
8110,1
22505,2
12461,1
4531,1
7107,1
15805,2
23642,2
7602,1
16620,1
546,1
7621,1
17774,1
8726,2
2671,1
18324,2
4915,1
14539,2
5933,2
9298,1
21661,1
21777,1
14411,1
24386,2
452,1
24723,2
17641,1
6182,2
18723,1
13915,1
13131,2
11768,2
1496,2
2892,1
21837,2
10785,2
620,1
15991,1
377,2
9429,1
22860,2
21619,2
6391,1
22400,1
3924,1
20826,2
12990,1
19995,1
5283,1
20217,1
7376,1
17198,1
3023,2
12079,1
10475,1
12162,1
16359,1
9557,1
7524,2
23590,2
22690,2
7565,1
8601,1
18199,1
3626,1
13102,1
16537,2
18882,1
18821,1
14893,1
15483,2
8764,2
11528,2
19666,2
11334,2
631,2
14826,1
8063,1
15351,1
16206,1
19830,2
23119,1
19267,2
9627,2
19331,1
18739,1
20100,1
11631,1
3963,2
21364,2
21094,1
11705,2
23005,1
3849,1
12255,1
9692,2
13692,2
2914,1
16541,2
16345,2
5343,1
6255,1
3374,2
12078,2
19468,2
15996,1
18500,1
5200,2
1752,1
4539,2
15321,1
20539,2
17527,1
20770,1
11088,1
9012,2
209,2
13656,1
9494,1
6673,2
7896,2
1205,2
15291,2
11252,2
1517,1
24449,1
22005,2
14535,1
14500,1
20933,1
23794,1
2097,1
4556,2
4454,2
16010,2
8081,2
16180,1
10443,1
14554,2
3278,2
5998,1
14114,1
2972,1
15264,2
1569,1
16076,1
6297,2
17364,2
3130,2
21256,2
10007,1
4483,1
18762,1
17395,2
4296,2
18076,2
10247,2
11455,2
18721,1
20699,1
1874,2
23090,1
19275,1
22744,1
16568,2
6713,1
23710,2
18236,1
11774,2
23571,2
24508,2
8793,2
14055,2
23902,2
986,2
3447,2
21136,1
21161,1
12727,2
22545,2
7671,1
6525,2
1045,1
22230,1
18820,2
11327,2
2034,1
22118,1
2134,1
13294,1
22650,1
2475,2
5309,1
11394,2
13401,2
8954,1
4392,1
17066,1
19531,1
23621,2
3234,1
3411,2
20769,2
17605,2
1726,2
6246,1
3856,2
21740,1
595,2
19310,2
9780,1
6854,1
7835,1
20791,1
19651,2
11359,1
17899,2
24075,2
983,2
375,1
23463,2
17283,2
1190,1
3209,2
15440,2
11048,2
7650,2
4620,2
11936,2
14375,2
7551,2
21095,1
22216,1
11084,2
4421,1
5570,1
15826,2
22524,2
5826,2
2903,1
5486,1
7379,2
5083,2
24490,2
7071,1
8258,1
22141,2
2219,1
1825,1
22132,2
11885,1
10062,2
6963,1
11204,1
24521,1
20693,2
9963,2
17312,2
20819,2
18109,1
15308,1
12774,1
9611,2
11522,2
14635,1
7996,1
19988,1
3302,2
4477,1
11115,1
6884,2
1631,2
23259,2
5238,1
23626,2
16320,2
5175,1
20618,2
13126,1
11724,2
1349,2
4022,1
4812,1
16969,2
4555,1
7203,1
23520,1
346,2
8040,2
4478,2
3545,2
13520,2
15819,1
23330,1
15138,1
9388,1
12089,1
878,1
18145,1
17405,2
4897,2
16635,1
3356,2
11049,2
888,1
15358,1
11658,2
7789,2
10720,1
11753,2
7769,1
20644,1
19495,1
22640,1
4859,2
8010,1
22883,2
327,1
7961,2
21071,1
20936,1
8982,2
12334,2
15381,1
15209,1
19303,2
14338,1
12476,1
16376,1
24373,1
9900,2
19026,1
23892,2
22582,1
21500,2
11507,1
17341,1
6413,1
23257,1
11097,1
535,1
3148,2
4781,1
15680,1
9431,2
17519,2
11324,1
3040,2
23921,2
8121,1
11834,1
3614,1
17438,1
21070,1
8312,1
14694,1
6977,2
12379,2
17624,2
5959,1
15103,1
19285,1
8889,2
24297,1
15626,1
1309,1
6736,2
20395,2
8066,2
972,2
18703,2
6980,2
5969,1
9685,1
20671,2
344,2
6310,2
13583,2
3852,2
18931,2
18858,2
16458,1
1619,2
16041,2
20600,2
904,2
10539,1
7208,1
11202,2
2145,2
16368,2
21284,1
19121,2
1024,2
15458,2
5262,2
3473,2
24392,1
10150,2
17119,1
6950,1
14680,1
10064,2
10550,2
11540,2
13503,1
14016,2
11482,1
24537,2
5609,2
9465,2
23327,1
10023,2
23768,1
19937,1
1806,1
16746,2
15743,2
6347,1
8551,1
11855,1
7304,2
10298,2
12127,2
10231,2
8125,1
6126,2
21604,2
6564,2
16976,1
2160,2
6663,1
21775,1
18507,2
13836,2
12045,1
12827,2
21058,1
1154,1
13995,2
6637,2
14390,1
18789,1
2023,1
23215,1
17201,2
11101,1
932,1
21417,1
1493,2
13087,1
20891,1
5730,1
13426,2
1476,1
16724,2
19386,2
13453,2
2488,1
17280,2
17856,1
6352,2
24155,1
6783,2
15951,2
3620,1
5226,2
23932,2
1898,1
5619,1
6639,1
4178,2
7193,2
11882,1
21847,1
10995,1
4045,1
11994,1
12689,1
1819,2
2767,2
23781,1
23239,2
21316,2
21221,1
17485,1
17610,2
23429,1
20,1
23739,1
3073,1
1610,1
1027,1
9982,1
17007,2
1550,2
7801,2
18433,2
1407,1
10843,2
564,2
12192,2
3539,2
14979,2
12789,1
6092,2
15302,1
717,2
3880,1
22693,2
24595,2
24245,1
6605,2
13064,1
11839,2
8892,1
324,1
9267,2
14648,1
17268,2
24637,1
15428,1
12816,2
19586,2
3284,2
2002,2
11864,2
10226,2
18383,2
4823,1
8512,2
2140,1
15186,1
23575,2
11591,2
544,2
10692,1
12195,2
5141,1
14596,1
4801,1
4168,1
18295,2
2193,1
11117,2
3825,1
21560,1
17194,2
111,1
9577,1
14682,2
12229,2
12610,1
12958,2
22925,1
17411,2
17140,1
4547,2
11379,2
18459,1
2368,1
13947,2
24693,2
3771,1
20551,2
20846,1
601,1
13584,1
21438,2
7122,2
15270,2
11587,1
18115,2
13303,2
1827,2
24495,2
11168,1
20086,2
23821,1
10076,1
5808,1
19172,1
22929,1
18955,2
3582,2
708,2
15208,2
11978,2
17454,1
3121,2
6527,1
3691,2
5240,1
22975,2
2201,1
21732,2
5263,1
19912,2
21236,1
22715,2
4344,1
14869,1
12041,2
5355,2
4469,2
17834,2
5523,2
20426,1
10868,2
1589,1
5607,1
12318,2
21079,2
9427,2
14546,2
13768,1
18501,1
14519,1
6436,2
7141,1
2889,1
18613,2
9458,1
19067,1
23305,1
21907,2
4238,1
1237,2
20222,2
14633,2
24426,2
11173,1
8300,2
13173,1
21388,2
6964,1
5550,2
14441,1
14065,2
21156,1
1987,1
19698,2
8734,1
12098,2
24122,1
17805,2
5996,1
19181,2
12628,1
15944,2
21326,1
20178,2
5164,2
7166,1
11745,2
23223,1
10201,1
20507,2
23980,1
21960,2
15720,1
24462,2
1923,2
9057,1
14152,1
11816,1
17068,1
7382,2
4964,2
13142,2
10378,2
14481,1
16293,2
24619,2
10093,1
21357,2
4237,2
13612,2
2441,1
1360,2
20451,1
227,1
12833,1
22254,1
24277,2
18083,2
18228,1
22264,1
17365,2
8961,1
2066,1
23251,1
10360,1
6830,1
8561,1
8244,1
10496,2
441,2
4151,1
3869,1
11307,2
22770,2
19539,2
4533,2
11468,2
16059,2
23814,2
5080,2
13719,2
10751,2
16438,1
3021,1
20324,1
13564,2
11545,1
24376,2
14568,2
562,1
16642,2
20861,2
2730,2
4608,2
21550,1
4938,2
4378,2
3377,2
10659,2
13803,1
23032,2
11900,2
23616,2
8349,2
1891,2
2107,1
18522,1
5825,2
23234,1
5908,2
22048,1
10770,2
1841,2
19173,1
19015,1
7297,1
6021,2
11797,2
22966,1
13834,2
5101,2
1537,1
9243,1
12145,2
13953,1
9226,1
12181,2
17672,2
4118,1
12480,2
16907,1
14146,1
10952,1
9648,2
11848,1
19667,2
21982,1
19104,2
681,2
15389,2
456,1
3117,2
16957,1
19748,2
1585,2
3674,1
17329,1
20157,1
7020,2
4995,2
5729,2
5265,2
16624,2
22470,1
11381,1
22392,1
6124,1
3543,2
16664,1
17691,1
10735,1
14894,2
20476,2
11116,1
8334,2
9297,2
23843,1
15106,1
11840,1
4323,1
16158,2
9163,1
9791,1
13495,2
20595,2
11386,1
11428,2
20018,1
13349,2
12561,2
13147,1
9188,2
16628,2
7907,1
7555,2
7548,1
23834,2
11633,2
2917,1
16104,1
6117,1
4613,1
16943,1
24582,2
13330,1
