,sentiment
13713,2
7447,1
13009,2
1332,1
19411,2
24684,2
11723,1
4035,1
22329,2
9367,2
19953,2
15319,2
12985,1
6547,2
8877,1
9105,2
6574,1
15315,1
9913,2
17863,1
11247,1
19235,1
22371,2
18965,2
2266,1
7517,1
4546,2
387,2
20443,2
21562,1
19776,1
14675,2
19149,1
15802,2
24745,2
21882,2
12662,2
4267,1
11868,1
15708,2
20399,1
5430,1
20464,1
3576,2
14980,1
23076,2
15496,2
2334,1
6593,1
23495,1
4671,2
3655,1
18833,2
18311,2
7789,2
23087,1
17074,1
17579,2
16344,2
13422,1
1401,2
21791,1
12317,2
7374,1
24165,1
18108,2
8790,1
10163,2
8162,1
18787,2
6733,2
24450,2
1623,2
4450,2
3206,2
20381,1
15189,2
6504,2
18560,2
24412,1
19174,1
23214,1
23983,2
18569,2
14342,2
3630,2
16102,2
14600,1
14756,2
8513,2
10857,2
24161,2
13569,1
15962,2
19856,2
3647,1
16591,1
4098,2
18976,1
14789,1
3338,2
5346,2
12072,1
8336,1
22981,1
20211,2
13502,1
14051,2
479,1
21417,1
17376,1
12213,1
9361,1
23186,2
10702,2
7408,1
22774,1
23814,2
11001,2
2350,2
5365,1
2997,2
6653,1
20988,1
14148,1
15796,2
15806,2
3863,1
315,1
7515,1
14440,1
10747,2
9354,1
12701,1
17145,1
1984,2
11815,2
19415,1
22492,1
21958,1
2358,1
15055,2
17350,2
6638,1
2801,1
24123,1
6427,2
22787,1
18782,1
14326,1
9715,2
2842,1
12318,2
14727,2
10169,1
21282,2
12423,1
2349,1
13648,2
5481,2
23250,2
11721,2
8192,2
11163,2
18606,2
20000,2
17130,1
7971,2
2964,2
11649,2
17394,1
23993,2
24632,2
23830,2
20839,1
18581,2
3627,2
11554,2
6764,2
10673,1
9075,1
21055,1
78,1
12386,1
22590,2
5543,2
16295,1
1390,1
24166,2
18550,2
10864,1
24449,1
9238,2
11888,2
5018,2
10858,2
4609,1
3080,2
7943,2
16863,2
3582,2
10087,1
21919,2
10687,1
12150,2
13026,2
12825,2
19534,2
17813,2
8854,2
19632,2
19645,1
2027,2
5156,1
5488,2
2946,2
17825,1
13012,2
20491,2
18567,1
4716,1
4712,2
7440,1
5297,1
12654,2
5058,2
19395,1
8288,2
24502,2
23819,1
11051,2
4879,2
11123,1
24740,2
18762,1
1040,1
15930,1
5606,2
20720,1
12262,2
11746,2
15254,2
3808,1
23431,1
11101,1
16850,1
4089,2
14391,2
254,1
9050,2
20286,1
11449,2
9674,1
8193,1
16890,2
6200,2
22696,2
10535,2
22265,1
5477,1
6650,2
4300,1
23589,2
4654,2
12726,2
18574,1
1837,2
6603,1
24600,1
23504,1
207,1
21058,1
9067,1
10754,2
12537,1
4261,2
14300,1
10097,1
1275,1
12064,2
15599,2
9269,1
15701,2
16190,1
24525,2
5032,2
5292,1
9859,1
4350,2
7381,2
17362,1
17895,1
20566,1
17840,2
19065,2
12808,2
14153,1
7818,2
4727,2
24561,1
19369,2
7840,2
7282,2
20050,2
22994,2
22482,2
11702,1
5844,1
14653,1
5821,1
21494,2
10096,1
17264,1
4125,2
17842,1
7145,2
13227,1
1931,2
7554,1
20518,1
7863,2
13358,1
10474,1
21129,1
13231,1
3108,1
10602,1
9285,2
16079,2
3969,1
83,1
7118,2
9257,2
16272,2
15750,2
12169,1
19070,2
16547,2
17799,1
4791,2
21466,2
3934,1
12394,1
11045,1
15098,1
3797,1
17859,1
19312,2
12727,2
24374,2
22059,2
22551,1
10540,1
20799,2
1979,2
8167,2
3194,2
14481,1
17710,1
12058,2
21140,1
15473,2
11791,2
6233,1
20952,2
8695,1
9485,2
16995,1
22462,1
13738,2
16132,1
15891,2
8945,1
18857,1
11410,1
12395,1
21180,2
21881,1
19845,2
10555,1
20466,2
10214,1
13394,2
18018,1
23622,1
2893,1
18786,1
21416,2
15462,1
2197,2
10078,2
21590,2
13177,1
2744,2
4969,2
15621,2
19293,1
3095,1
8807,1
24728,2
9607,1
19600,2
1846,1
8772,2
4466,2
2771,1
24454,1
12877,1
13235,2
18937,1
16282,1
2208,1
21999,2
21217,1
16124,2
18507,2
17339,1
15423,2
14660,2
19325,2
11921,1
210,2
22079,1
22682,2
18062,2
3982,2
8016,2
22647,2
22785,1
13220,1
18466,1
235,2
214,1
5806,2
14054,1
9529,1
10074,1
13506,1
1724,1
22256,2
18631,1
24241,1
15965,2
91,1
18666,2
14710,2
11270,1
16128,1
7968,2
7495,2
22426,1
20355,2
13789,2
16498,1
11602,1
1168,2
17261,2
17035,2
6411,2
4351,2
17681,1
9074,2
10541,1
5625,1
8213,1
22972,1
12948,1
770,2
20500,2
16240,1
18501,1
6215,2
3762,2
21784,1
21051,1
431,2
16520,1
14273,2
11834,1
3902,1
496,1
1302,1
14350,1
16435,2
10997,1
7627,2
21738,2
21449,1
22089,2
1844,1
13113,1
4931,1
15901,2
17580,1
10642,1
9755,1
11847,1
22592,1
20708,1
6533,1
23435,1
24694,1
3780,1
9461,1
13513,2
9675,1
11930,2
8405,1
6130,1
21222,2
6162,1
21947,1
3856,2
13721,2
12841,2
7252,1
2714,1
2382,1
2839,2
6024,1
4874,1
23726,2
11552,2
7182,1
6010,2
5191,1
6149,1
21684,1
5479,1
7064,1
10238,2
20,1
181,2
2892,1
10759,1
462,2
8884,1
18035,2
23971,1
19674,2
20119,2
17883,1
12594,1
14582,2
14976,1
4736,1
8494,1
10381,1
12057,1
23838,2
12407,2
22166,1
13737,2
1595,2
6541,2
11102,1
17367,1
14320,1
7594,2
15700,1
24640,2
18988,2
4163,1
12091,1
13170,2
8151,1
22008,1
18927,2
2540,2
2298,1
23609,2
8942,2
7425,2
7667,1
18030,2
2619,1
4708,2
7241,1
23623,2
6892,1
3680,1
3868,2
22958,1
19544,1
7972,2
16832,2
12690,1
7341,1
19705,2
24060,2
19480,2
3960,1
20082,2
14531,2
8335,2
286,1
15807,1
10675,2
23747,2
10819,2
19587,1
4477,1
20398,1
1109,1
6026,2
12197,2
12869,2
16837,1
22821,2
22167,2
9340,1
1831,2
23013,2
20526,1
3833,1
9922,1
21780,2
14147,2
8632,1
9303,1
735,1
11509,2
14895,2
18385,1
16241,2
15215,2
10053,1
14127,2
20734,1
4498,2
3051,2
18815,2
22449,2
14074,1
2533,1
4275,2
24029,1
18698,1
21665,2
21802,2
2011,2
8810,2
19179,2
19585,1
3321,2
20619,2
15551,2
2817,1
19225,1
9333,2
1077,2
13469,2
5863,2
18585,2
6454,1
80,2
3378,2
23510,2
8682,2
520,1
1484,2
4540,1
21028,2
3308,2
17063,1
5196,2
7237,1
9058,1
3272,2
14921,1
1798,2
1259,2
17498,2
1739,1
8900,2
9491,1
16935,2
19895,1
8160,2
6791,1
13728,2
11291,1
6649,1
21293,2
19941,2
23531,1
13193,1
20539,2
22857,2
14083,2
17016,2
24506,2
2709,2
18126,1
2439,2
2851,1
13286,1
1524,1
14606,2
8477,1
11166,2
21165,1
10961,1
16062,1
12999,2
18425,1
13268,2
589,2
8476,2
8951,1
4156,1
10438,2
8197,2
8616,1
18263,2
9230,2
13640,2
19389,2
21539,1
13974,2
24437,2
105,1
18174,2
8913,1
17410,1
20182,2
19882,2
12099,1
24601,1
11243,1
162,2
13858,1
281,2
5239,1
1230,1
2844,2
22431,1
15712,2
1671,2
12927,2
11414,2
6905,1
6688,2
1894,2
23581,1
3435,1
415,2
12683,1
24556,2
7277,2
13368,2
17083,1
12120,1
6915,2
13194,2
5356,2
7565,1
17265,1
19416,1
20183,2
3480,2
16119,1
19351,2
22419,2
19797,2
9103,2
9262,2
19595,1
20015,1
4569,2
11009,2
14810,2
12295,2
7401,1
13511,1
20614,1
20623,2
10607,1
19710,2
24646,1
18840,2
6723,2
12230,2
13806,1
19090,2
2981,2
3991,2
11624,1
22465,1
13637,1
8794,1
4724,1
22332,1
12179,2
1177,2
24077,2
19822,1
20874,1
16878,1
6007,2
12968,1
10150,2
14542,1
24342,2
23550,2
20026,1
1539,1
20430,1
12737,2
22175,1
9235,2
8001,2
13333,2
15109,2
14071,2
20048,2
491,2
16954,2
5580,2
16741,1
18700,1
13567,1
20653,1
22146,1
7477,1
4435,2
6072,2
9523,2
24059,2
23235,1
11023,1
1216,1
5685,1
15982,1
17310,1
14949,1
6954,2
17822,2
22548,2
3235,2
16414,2
7913,1
2863,1
21839,2
10888,2
18091,2
12998,1
5872,1
4519,1
23995,1
564,2
15841,2
13842,2
12579,1
9497,1
2332,2
23960,1
13710,2
12361,2
9878,2
19958,2
10066,1
2388,2
19599,2
16273,1
6067,2
24535,2
4906,2
21359,1
3059,2
3795,1
1713,2
24697,1
6970,1
22339,1
13670,1
10634,2
18145,1
22053,2
2811,2
10088,2
15775,2
13495,2
10530,2
2858,1
22868,1
19491,1
6015,1
20445,1
20972,2
3407,2
7616,2
6116,2
20390,1
19106,2
16183,2
10511,1
17864,2
9568,1
1829,2
1371,1
14635,1
16833,1
1353,1
16778,1
7700,1
5952,1
10918,2
2615,2
8799,2
2812,1
14529,2
24424,2
4843,2
13831,1
22807,1
18668,2
20610,1
8753,1
7343,2
4520,2
5353,2
11138,1
16492,2
17846,2
3819,1
17034,2
23647,1
656,1
17510,2
23350,1
933,1
20597,2
5012,1
7113,2
2601,1
2203,2
13503,1
8738,2
24421,2
4647,2
12568,1
13320,2
23511,2
13022,1
15525,1
15252,2
20132,2
15463,1
17884,2
11673,2
9260,1
17692,2
4490,1
5960,2
16731,2
14445,1
2690,2
15270,2
20434,2
24303,2
4088,1
14140,2
18120,2
23297,1
11567,2
23799,2
14259,1
757,2
11968,1
1045,1
20796,1
15724,1
2643,2
22189,1
381,1
17628,2
6009,2
23548,2
18825,1
2069,1
519,2
23236,1
15777,2
21878,1
23892,2
11400,1
12246,2
20879,1
8552,1
19157,2
3728,1
16371,1
11966,2
11056,1
7666,1
22447,2
3744,2
7292,2
8642,2
21828,2
12364,2
12694,1
11242,2
14416,1
22506,2
20246,1
9688,2
5325,2
5506,2
17837,1
10227,1
21078,2
657,1
21664,2
16758,2
9570,2
2978,1
2412,2
19145,2
1386,1
3241,1
15442,1
23978,1
4226,2
3229,2
21004,2
1262,1
619,1
4762,1
10113,2
10420,1
10630,2
23477,2
3415,2
11092,1
3476,2
5462,1
9690,2
8316,1
5963,2
6840,2
10882,2
20121,2
18101,2
17531,2
16818,2
4878,2
17591,2
14920,1
16996,2
10447,2
21385,2
24039,2
9691,2
20860,2
10230,1
9120,2
23049,1
22734,1
1297,2
16496,1
19610,1
5030,2
10576,1
17648,1
573,2
3588,2
4460,2
3559,2
6237,1
24500,1
2939,1
6800,2
4417,1
13838,1
955,2
5004,2
24436,1
24190,1
11914,1
13668,2
12012,2
22491,2
5698,2
3215,2
5558,2
22055,2
24751,2
19829,2
11140,2
12415,2
2546,2
19788,1
5431,2
17694,1
15878,1
10443,1
12515,2
8308,1
8283,1
22327,2
18209,1
4109,1
16522,2
17748,1
8999,1
14193,2
17688,2
18315,2
3204,1
23099,2
13068,2
9541,1
22848,1
15092,2
8282,2
22495,2
4345,1
11806,2
13259,1
1347,1
23990,1
2181,1
5141,1
4056,2
19027,1
20059,1
24026,1
3380,2
17511,2
10730,1
14614,1
9964,2
23166,1
16288,2
6890,1
2847,2
8163,2
23988,1
24704,2
20457,1
14941,2
17668,2
3498,2
23033,2
1599,2
3503,1
14965,1
123,1
5611,1
5151,1
14805,2
20868,1
5629,2
16478,1
6085,1
10326,1
15112,2
10676,2
17192,2
19155,2
14290,2
12630,2
9149,2
12414,2
17845,1
983,2
13790,2
17653,1
3693,2
20417,1
5978,1
2758,2
1241,1
9732,1
3566,2
5494,2
21232,1
12270,2
22031,2
3510,1
6582,2
14496,2
5679,2
14938,2
5527,2
13679,2
9025,1
2775,2
4065,1
17917,2
15436,2
14892,2
20715,1
16205,2
11426,1
6342,2
8673,1
6147,2
6155,1
16354,1
12728,2
14163,1
17228,1
17108,2
24017,2
13334,2
6648,2
5833,1
12831,1
22733,2
569,1
19270,2
18518,2
13740,2
10093,1
18088,2
17043,1
11754,1
17,1
21888,2
23102,2
15360,1
23388,1
8294,1
19055,2
23601,1
9897,1
4154,1
13240,2
9355,1
8083,1
10099,2
7567,2
15361,2
21470,1
16266,1
15127,1
14116,2
5010,1
20953,1
20278,2
8000,2
15009,2
22368,1
7249,2
14111,2
9695,1
21596,1
15778,1
7363,1
23748,1
15571,2
3130,2
17095,1
21375,1
7352,1
10771,1
13704,1
2017,1
1123,2
21323,2
18834,2
7159,1
16413,1
2230,2
14618,2
1048,2
14518,1
7333,1
19319,2
24202,1
24473,1
530,2
19295,2
20035,2
9258,1
1139,2
13701,2
6732,2
10917,1
3874,2
14506,1
17266,2
17535,2
5344,2
17739,2
13207,1
20127,2
10076,1
862,2
18446,1
15459,1
14594,1
11808,2
20714,1
4074,2
8015,2
24076,1
6195,1
15080,1
4310,1
20208,2
11082,1
17149,1
13865,1
2301,1
11463,2
12160,2
8379,1
7888,2
17919,2
21710,2
3908,2
6607,1
4582,2
1848,2
2864,2
778,2
10980,2
22513,1
23973,2
10763,2
16682,1
5573,2
12987,2
2072,2
23557,1
20729,2
23152,1
3524,2
20657,2
14151,1
16927,1
24382,2
3100,2
4046,1
10931,2
3135,2
14135,1
20102,1
14784,1
23954,1
7242,1
15372,1
14886,1
21611,2
14152,1
22578,1
22100,2
14311,2
13247,2
14814,1
19745,2
7442,1
1485,1
18534,1
3182,1
23533,1
21625,1
5799,1
13144,1
19202,2
19688,1
24196,1
5928,2
6137,2
22987,1
21286,1
16939,1
23975,2
772,1
9494,1
5791,2
922,1
15244,1
9231,1
19268,2
13245,2
21794,1
15245,1
19597,2
14763,2
20700,2
23792,1
1092,2
18038,2
10444,1
2639,1
20637,1
13630,2
6820,2
5707,2
10335,1
21770,2
6032,1
10317,2
763,1
17916,1
2446,2
620,1
23797,2
13908,1
4140,1
18180,2
15408,2
6888,1
1593,2
5902,2
20312,2
6510,2
10727,1
12557,1
23450,2
16174,1
6532,1
5593,1
4289,2
12700,1
2004,1
19885,1
22179,2
3665,2
8056,1
23617,1
16023,2
19669,1
22294,2
9324,2
20079,1
24593,2
18431,2
23293,1
6933,2
7094,2
4702,2
5128,1
10144,1
6089,2
20085,1
14208,2
4769,2
6914,1
20236,1
17292,1
2153,1
11195,1
22562,2
5692,1
8625,2
8180,1
20315,2
11350,1
19053,1
11782,1
6500,1
17869,1
12406,1
5355,2
10948,2
7300,1
17312,2
9793,1
17387,1
3334,2
14437,1
18458,2
7499,1
21244,2
2010,1
12404,2
11206,2
16504,1
11005,1
3650,2
3935,2
19398,2
4714,1
15049,1
546,1
12878,1
9502,1
4464,1
24278,2
6299,2
7850,2
23621,2
22555,1
16740,2
5743,1
23593,1
18412,2
5405,1
9639,1
6084,2
11659,1
5756,1
19122,2
471,2
17857,2
15355,1
22624,1
754,2
17243,2
22488,2
10155,2
7177,2
7068,2
6678,1
1441,1
15646,1
11109,2
9385,2
21760,1
11344,1
15247,2
10700,2
19691,1
4767,2
7429,1
4486,2
6341,1
19581,2
8453,2
19033,1
17084,2
21317,1
5359,2
2167,2
571,2
11340,1
5718,1
578,1
18716,2
23744,2
6082,1
20147,2
24575,1
20424,2
13932,2
22466,1
516,1
8633,2
13661,2
23063,1
13685,2
19590,1
789,2
7262,2
9685,1
3239,2
12632,1
16310,1
22148,2
22477,2
7742,2
18839,1
16302,1
1011,1
10009,2
16297,1
16820,1
22557,1
13411,2
17270,2
5953,1
8587,1
23069,1
1104,1
15859,2
8737,2
9559,2
21195,1
19899,1
10476,2
13360,2
459,2
20895,1
7512,1
22908,1
24508,2
10154,2
19930,1
16974,2
15065,1
3316,1
22794,2
11053,2
6620,2
3572,1
2384,2
5786,1
215,1
1272,2
1085,1
14577,1
11035,2
16148,2
17637,1
2413,2
2179,2
10199,2
753,2
10622,1
22889,1
6676,1
15310,1
2627,2
16322,2
5549,1
15991,1
16486,1
8816,2
13260,1
11839,2
3288,2
2720,1
14418,1
17479,2
8140,2
10744,1
11561,1
22253,2
22565,2
6328,2
12686,2
20541,1
14918,2
1698,1
20022,1
3137,1
5104,2
16477,2
12860,1
18021,2
14685,1
15886,1
9772,2
20903,1
13340,2
10790,1
20549,2
11812,1
17191,1
4731,2
21944,2
24345,2
17576,1
8836,1
8622,1
23656,2
5782,1
10646,2
6103,1
20739,1
10337,1
3056,1
917,1
4390,2
10323,1
17245,1
8196,1
1199,2
24485,1
18533,1
1856,2
23761,1
22454,2
21288,1
15826,2
2023,1
1673,2
5268,1
5444,2
1677,2
23461,1
10375,2
17603,1
20384,2
1650,2
23310,1
3733,1
24418,2
23927,1
19153,2
5883,1
6765,1
951,1
4222,2
20743,2
19617,2
13453,2
19305,2
15256,1
721,1
6168,2
11560,2
13214,1
359,1
19071,1
22352,2
22511,1
3791,2
289,1
2417,1
8280,2
11244,2
20849,1
9727,2
10043,1
1551,1
11191,2
8323,2
17139,1
20707,2
19630,1
2246,1
3276,1
12349,1
11989,2
2406,2
6136,2
18970,1
23952,2
22030,1
3679,1
3557,2
10694,1
22338,2
11784,1
24053,2
6639,1
14498,2
1108,2
18115,2
2803,2
2836,1
22854,1
15440,2
6163,2
12846,2
19011,1
7329,1
17873,1
21955,2
10432,1
24180,2
19049,2
5345,1
7751,1
7095,1
24346,1
13743,2
17951,1
4929,2
337,1
22757,2
18060,1
22728,1
11928,1
8238,2
6520,1
9771,2
14451,2
15357,1
2351,2
4446,1
20662,2
21225,1
23801,1
20960,1
21873,1
8067,2
584,1
24024,2
5277,1
12608,1
5908,2
15767,2
9028,1
23694,2
14967,1
23829,2
11984,1
17439,1
15033,2
20129,2
16440,2
9854,1
4260,1
15992,1
12190,1
6148,2
18795,2
5715,1
18306,2
5968,1
10368,2
12340,1
13812,2
12853,2
6468,1
4675,2
16923,1
8870,2
12660,1
4244,1
14906,1
21331,2
12116,2
21122,2
305,1
6529,1
6487,1
3384,2
18250,2
18747,1
14101,1
15146,1
24399,1
17318,2
18235,1
10450,1
339,2
3546,2
9093,2
1069,2
20397,2
16500,2
20326,1
3322,1
6656,1
13186,1
2290,2
3093,1
4550,2
15397,2
16036,2
11412,1
1864,2
5318,2
9741,2
4967,1
19535,1
2454,1
10390,1
17396,1
24499,1
17496,1
6012,1
1083,2
12308,1
20939,1
12368,2
3794,2
1968,1
9121,2
614,2
3603,2
20070,1
14471,2
12289,1
18197,1
19516,2
21757,1
24159,1
14424,2
23327,1
15647,2
19512,2
22529,1
23015,1
15946,1
1554,1
20907,1
4954,2
11425,1
16900,2
798,2
10185,1
11269,1
10685,2
1794,1
14674,2
4374,1
18661,1
8206,2
17593,2
23115,1
13658,2
14390,1
22176,1
15684,1
14236,2
2343,2
22190,1
20755,1
6473,2
9787,1
22310,2
2273,2
755,2
10203,1
19414,2
5689,1
7387,2
20010,1
7219,1
23363,2
20511,2
16470,1
7996,1
5140,1
18201,2
55,1
1193,1
12094,2
15369,1
23387,2
11595,1
10164,1
22891,2
9479,1
17763,2
16630,1
5667,1
18150,2
23163,1
24391,1
19708,2
21371,2
9794,1
20819,2
3779,2
7717,2
20486,2
1194,2
17821,2
18343,2
19506,2
20234,2
21131,1
52,1
23870,1
11174,1
1871,2
11620,2
553,1
6270,2
5970,1
7404,2
3201,2
13366,1
19499,2
2169,2
18269,2
18401,2
17941,2
11774,2
2767,2
14709,1
1744,2
838,2
6646,1
10348,2
13821,1
17611,2
13491,1
3903,1
2614,2
5412,2
20921,2
6370,1
16782,2
628,2
10446,1
3888,1
6606,2
18171,2
9942,2
19009,2
16151,2
23738,2
21516,2
21721,1
1782,1
4737,1
23493,2
12514,2
12126,1
12111,1
23875,1
23661,1
17994,2
11079,1
18903,2
20928,1
1248,2
14777,1
10823,2
22922,1
20288,1
9168,1
9119,1
8670,2
21193,1
22472,1
13643,2
10580,2
10452,2
22453,1
11607,1
5252,2
10895,2
5049,1
12807,1
6455,2
17015,2
12749,2
12468,1
13528,1
19502,1
12635,1
8862,1
9441,2
6625,1
7053,2
5357,1
13813,1
17337,1
7950,2
8602,1
1251,1
3068,2
22144,1
20460,1
21936,2
4016,2
3124,1
23428,1
1992,2
15932,1
3512,1
22996,2
6073,2
14597,2
23900,2
22162,2
3495,2
1601,2
7180,2
6187,1
17662,1
18373,1
2145,2
10715,1
20930,1
10563,2
16708,1
2985,2
20169,2
19663,2
9068,2
7776,1
8881,2
1535,2
5101,2
23567,2
3091,1
20503,1
14036,1
23740,1
1094,1
10313,1
14302,2
10290,1
7791,2
6224,2
20188,2
22388,1
7323,2
10610,1
6383,2
1337,2
20848,1
5917,2
3751,1
1255,2
6093,1
23981,1
2766,2
18360,2
16260,2
9736,2
10497,1
23381,2
11675,1
2362,2
5716,1
6989,2
16553,2
9252,2
7605,2
15029,1
11330,1
23541,2
20859,2
10581,1
24523,2
15079,2
2204,2
1530,1
19718,2
20542,2
10996,1
5676,1
15211,2
3575,1
18302,2
4698,2
12088,2
17175,2
1113,2
3293,2
14779,2
416,2
17152,2
24627,2
5544,2
15585,2
18082,1
12609,2
6596,1
10546,2
20339,1
12374,2
5758,1
23893,1
23036,2
18888,1
2035,2
8995,1
12435,1
17749,2
2602,1
18020,1
23369,1
5436,1
16415,1
22661,1
20836,1
10745,2
18072,1
21,1
6927,1
1243,2
8781,1
24735,2
1369,2
14207,2
19566,1
11190,2
5176,2
12513,1
14504,1
1946,2
15305,1
23802,1
11054,1
16472,2
8553,1
6218,1
8598,2
22717,1
14141,2
3123,2
743,2
20508,2
16941,1
4239,2
22293,2
3176,1
20528,2
6511,2
18892,2
24006,1
1869,1
2804,2
6860,1
18194,1
24083,1
7009,2
76,1
21380,2
19365,1
12912,2
3567,1
12079,1
12131,2
1141,2
4900,2
5654,2
6564,2
5643,1
12285,2
6943,2
16977,2
21483,1
12673,2
20120,2
10872,2
4290,1
17067,2
21173,1
14532,1
20258,2
21659,1
21266,2
2780,2
23765,1
12626,2
16227,2
10442,1
2728,1
17332,2
19452,2
6783,2
7747,2
12795,2
1322,2
596,1
15809,2
10056,2
10174,1
15264,2
19162,1
16578,2
2904,1
2934,2
10938,1
12661,2
13047,2
12431,2
6792,1
10994,2
4653,2
1355,1
12500,1
4330,1
6508,1
10992,1
8677,1
848,1
10732,2
8408,1
18910,1
443,1
5684,2
11402,1
14587,1
24599,2
155,1
4604,2
5484,2
13179,2
11008,1
22223,1
10963,1
24407,2
18025,1
1930,1
13315,2
10350,1
10903,2
8700,2
48,2
9689,1
1461,2
8661,2
13665,2
20498,2
19724,1
17516,2
7937,1
17021,1
1378,1
7194,2
16280,1
21074,1
17421,2
12366,1
22027,2
21226,2
21330,2
6306,2
3526,2
12828,2
22315,2
21022,2
1058,1
3629,2
16990,1
12375,1
23143,2
16895,1
10342,1
15217,2
4238,1
14716,1
16382,1
4178,2
7377,2
11665,2
18074,2
7338,1
15177,2
24363,2
20585,2
3074,2
12096,1
23468,1
23218,1
7875,1
14217,2
5918,2
24784,1
5613,1
10041,1
21853,2
21121,2
4167,2
17055,1
10246,1
6501,1
9501,1
12492,1
6095,1
6042,1
11434,2
8256,1
1717,2
8521,2
14566,2
6385,1
7142,1
4747,1
389,1
19835,2
17586,1
4492,1
22670,2
24679,1
9776,2
11260,2
23064,1
10439,1
9887,2
21260,2
382,2
13269,2
17558,2
16425,2
13780,1
2433,2
18947,1
8144,2
9728,2
728,1
24582,2
20212,2
18599,2
3440,1
9976,2
17890,2
6872,2
15862,1
24767,2
6866,2
8636,1
16150,2
21568,2
23438,1
15503,1
7384,1
467,1
16663,2
4452,2
6186,1
3009,2
19178,2
24752,2
9815,2
5370,1
12245,1
12114,2
2911,1
12483,2
23810,1
24744,1
9214,1
348,1
10810,1
7534,2
20100,1
10453,1
13139,1
17952,1
24093,2
18229,1
11623,1
8730,1
7175,1
10783,2
23317,2
24428,1
2772,1
19613,2
9747,1
23771,2
11779,1
9518,2
11492,2
23456,1
16161,2
7174,1
11485,2
17996,1
12761,1
20970,2
139,2
3446,1
7315,1
6405,2
6912,1
14254,1
21021,2
18859,1
1478,2
21067,2
9353,2
7077,1
19456,1
4506,1
22572,2
20709,2
17428,1
1668,2
10198,2
13615,2
22778,2
3648,2
6395,1
24417,1
10934,2
3697,2
15312,2
10338,1
16540,2
23354,2
1664,2
10627,2
15206,2
7196,2
21257,1
5771,1
21910,1
10341,2
8918,1
11822,2
1692,2
18022,2
19825,1
10121,1
22568,1
9279,1
15097,1
8547,2
2238,2
18023,2
13027,1
14185,2
9182,1
20509,2
8492,1
23265,2
19129,1
6655,2
21141,2
21920,1
12457,2
18090,2
5585,2
4309,1
9634,2
13693,2
23650,1
15941,1
22217,1
15375,1
21415,2
3932,2
22507,1
1845,1
22698,2
9646,2
6310,2
12710,1
5111,1
5409,2
437,1
8607,1
23999,2
10022,1
15410,2
20101,1
5974,1
13905,1
8692,1
8456,1
8811,1
16090,2
127,2
1536,2
2396,1
9191,1
8138,2
18119,1
148,2
14422,2
8426,2
10971,2
16544,2
18676,2
5377,2
3756,2
16543,1
4121,1
22688,1
13807,1
22531,2
19273,1
19329,1
12136,1
1880,1
14714,1
7973,1
22736,2
16502,2
12036,1
10055,2
16534,2
20971,1
6483,2
16760,1
16684,1
3292,2
910,1
2833,1
20378,2
14243,1
3472,2
18075,1
23028,1
8898,1
2210,2
10695,2
21178,2
24130,1
7513,2
16751,2
5475,2
17452,2
7099,1
469,2
4393,2
21274,2
1711,1
11856,1
20788,1
2626,2
12678,1
18123,1
23823,1
6705,2
12302,1
9790,1
9808,2
7188,2
21769,1
10409,1
12692,2
7781,1
6467,1
19051,2
10207,1
22418,2
24665,1
21127,1
12299,2
12731,1
1274,2
6188,2
3571,2
6962,1
21423,2
5885,2
22250,2
4020,2
4590,1
24655,1
9649,1
23841,1
3814,2
19746,1
19808,2
22125,1
20854,1
19579,2
10403,2
22351,1
11472,1
11304,1
22898,1
3447,2
12519,1
19609,1
20098,2
4667,1
15967,1
13614,1
22925,1
9684,2
20227,1
9562,2
11705,2
8820,2
7974,1
1571,1
7385,2
18894,1
6749,1
16853,1
10925,1
2940,1
21240,2
6196,1
2063,2
8699,1
16885,1
1375,2
11320,1
24089,2
11682,1
16888,1
12461,1
14332,2
874,1
2473,2
10332,2
16806,1
909,2
13035,2
20124,1
12145,2
4810,1
21254,1
15917,2
3052,2
1660,2
21876,1
1997,1
6801,2
14298,1
14922,2
6062,2
16801,1
17077,2
7911,1
21615,2
13171,1
22644,1
20251,2
18853,1
1452,2
17608,2
22813,2
19767,1
4249,2
23549,1
18935,2
22092,1
23784,1
4539,2
9004,1
117,2
13148,2
22483,2
12871,2
5851,1
7843,1
18349,1
23887,1
19334,2
16460,1
18881,1
22638,2
9575,2
22691,1
10936,2
16209,2
16748,2
23506,1
20006,2
19434,1
20488,1
19267,2
13014,1
16964,1
21758,2
21113,2
2367,2
9337,1
23926,2
8493,1
17587,2
11358,2
12886,2
22428,2
19699,1
9789,2
20404,2
21402,2
5713,2
18705,2
21536,1
24092,2
1567,2
13692,2
10736,1
10737,2
23760,1
19771,1
4856,2
9080,1
22895,1
6400,1
7420,2
12110,1
9483,1
4672,2
1523,1
22478,1
6785,2
21002,2
8234,1
6910,2
5228,2
10573,2
24049,1
17020,1
9480,1
15715,1
24720,2
21276,1
4917,2
7382,2
18161,1
3847,1
1569,1
23256,1
1549,2
9122,1
807,1
16823,2
7641,2
21782,1
16011,1
3223,2
9349,2
3597,1
4107,1
12033,1
23666,1
4935,2
4493,1
7368,1
2990,1
12689,1
24015,1
1514,2
20386,1
22520,2
4690,2
21642,2
11418,1
9346,1
7021,2
11848,1
22681,2
22622,2
3817,1
19986,1
2987,2
14489,1
13767,2
23040,1
6669,1
11689,2
7353,1
8559,1
4311,1
4961,2
19701,1
22723,2
3585,2
7699,1
6689,1
